name,reviews,rating,fulladdr,latitude,longitude,categories
Chalet Delle Maschere,90,4.4,Via Santo Strato. snc. 80123 Napoli NA,40.8013218,14.1895447,Restaurant.Cafe.Lodge.Bar
REAR restaurant,90,4.4,SS7bis. 80035 Nola NA,40.9320994,14.5152505,Restaurant
Tambayan Sa - Ristorante Filippino,90,4.4,Via Cristoforo Colombo. 15 15/16. Via Guglielmo Melisurgo. 4. 80133 Napoli NA,40.8400562,14.2553276,Filipino restaurant.Restaurant
L’angolo degli amici,92,4.3,Piazza Carità. 11. 80134 Napoli NA,40.8444294,14.2486334,Neapolitan restaurant
Al Solito Posto Srl,92,3.8,Discesa Coroglio. 89. 80123 Napoli NA,40.802433,14.1878767,Italian restaurant.Pizza restaurant
Giuda Restaurant,93,4.6,Via Carlo Poerio. 54. 80121 Napoli NA,40.8337752,14.2370848,Restaurant
Taco's Fuorigrotta,93,4.1,Viale John Fitzgerald Kennedy. 144. 80125 Napoli NA,40.819992,14.1753664,Mexican restaurant
Qui Si Mangia Di Dorato Vincenza,96,4.5,Via Marchese Giuseppe Palmieri. 8/10. 80141 Napoli NA,40.8636687,14.2705814,Restaurant
Ultras Cafè,96,4.1,Via Alessio Mazzocchi. 52. 80141 Napoli NA,40.863167,14.267746,Espresso bar.Bar & grill.Pizza restaurant
Paninoteca Il Boss Dei Panini,97,4.5,Via Argine. 587. 80147 Napoli NA,40.8549516,14.3202831,Sandwich shop
Panificio Pizzeria Marigliano,97,4.4,Via Firenze. 69. 80142 Napoli NA,40.8540297,14.2700491,Bakery.Fast food restaurant.Pizza restaurant.Pizza takeaway
Pizzeria Vecchia Napoli,97,4.1,Via Giovanni Antonio Campano. 26. 80145 Napoli NA,40.8934311,14.2195284,Pizza takeaway.Pizza restaurant
Ristorante La Terrazza dei Barbanti,98,4.4,C.so Vittorio Emanuele. 328. 80135 Napoli NA,40.843483,14.2445891,Restaurant
Gorilla's Burger,99,5,Via Emilio Scaglione. 385a. 80145 Napoli NA,40.8889334,14.2252837,Fast food restaurant
PASTARÉ,99,4.7,Piazza Capuana. 1. 80139 Napoli NA,40.8535673,14.2652067,Italian restaurant
Teresa Iorio Femmena e Fritta,99,4.4,Via Foria. 80137 Napoli NA,40.8588257,14.2610042,Pizza restaurant
Trattoria canta napoli,100,4.8,Vico Mastellone. 13. 80135 Napoli NA,40.8483927,14.2493197,Restaurant.Chophouse restaurant.Meat dish restaurant.Pizza restaurant.Seafood restaurant.Small plates restaurant
Surprise Sushi,100,4.4,Calata Ponte di Casanova. 19/21Napoli. 80143 Napoli NA,40.8577437,14.2720784,Japanese restaurant
Pizzeria Sermone,100,4,Viale delle Metamorfosi. 144. 80147 Napoli NA,40.8496813,14.3439793,Pizza restaurant
Diacono,100,4,Via Giovanni Diacono. 112. 80144 Napoli NA,40.8887549,14.273701,Pizza restaurant
Pizzeria SantaFrancesca,101,3.6,Vico Lungo Teatro Nuovo. 90. 80134 Napoli NA,40.8412255,14.2474348,Pizza restaurant
K'meat? Paninoteca - Macelleria,102,4.1,Via dei Tribunali. 348. 80138 Napoli NA,40.8505693,14.2561081,Restaurant.Pub.Sandwich shop
MC Attilio,103,4.3,Via Giovanni Antonio Campano. 4. 80145 Napoli NA,40.8933274,14.2185797,Fast food restaurant
Pizzeria Fiorillo Da Mimmo 1995,104,4.5,Via del Cassano. 11/13. 80020 Casavatore NA,40.9006188,14.2736904,Pizza restaurant
Cariño Nikkei,104,3.9,Piazza Giulio Rodinò. 26. 80121 Napoli NA,40.8357377,14.2410023,Japanese restaurant.Fusion restaurant.Peruvian restaurant.Sushi restaurant
Ristorante Taverna La Riggiola,105,4.6,Vico Satriano. 12. 80121 Napoli NA,40.8338309,14.2403527,Restaurant.Italian restaurant
PANINART PUB&BIRRERIA,105,4.3,Via Nuova S. Rocco. 99. 80131 Napoli NA,40.8761645,14.2439109,Sandwich shop
Peddy Burgers,105,4.1,Via dei Calzolai. 2. 80144 Napoli NA,40.8937397,14.2859583,Gastropub.American restaurant.Hamburger restaurant
Pizzeria Caterina,107,4,Via Abate Minichini. 9. 80137 Napoli NA,40.8678935,14.2660112,Pizza restaurant.Pizza delivery
Zero21*Napoli* Brazilian Sushibar,108,3.7,Viale F. Ruffo di Calabria Aeroporto. Zona Air side. area imbarchi. 1° piano. 80144 Napoli NA,40.8781236,14.2820596,Restaurant.Asian fusion restaurant
Del Corso,110,4.4,Corso Ponticelli. 26. 80147 Napoli NA,40.8531346,14.3327058,Pizza restaurant
Da Nonna Ninuccia,110,4.1,Via Achille Torelli. 3. 80121 Napoli NA,40.8357712,14.2366104,Neapolitan restaurant
Crudo.cotto e mangiato,112,4.6,Via Nolana. 14. 80142 Napoli NA,40.8503991,14.2665607,Restaurant
Giardino Torre - Delizie Reali - Real Bosco di Capodimonte,112,4.4,V7J6+7F. 80131 Napoli NA,40.8806256,14.2612165,Bistro.Botanical garden.Coffee shop.Heritage museum.Pizza restaurant
Bellini 9,115,4.6,Via Vincenzo Bellini. 9. 80135 Napoli NA,40.8503745,14.2505492,Neapolitan restaurant.Pub
Billy Tacos - Napoli,116,3,c/o Stazione Centrale. P.za Giuseppe Garibaldi. 80142 Napoli NA,40.8535236,14.2719936,Mexican restaurant
Ristorante Stella Marina Take Away,118,4.8,Vico Tofa. 11. 80132 Napoli NA,40.8401984,14.2473577,Restaurant
Masseria Cortile Grande,118,4.1,Via Croce. 28. 80145 Napoli NA,40.8883195,14.2152547,Restaurant
Ristorante pizzeria Da Francesco,120,4.1,Corso Salvatore D'Amato. 42. 80022 Arzano NA,40.9085182,14.2759055,Pizza restaurant.Italian restaurant
Al Vigneto D'Oro by Rosario.aprea,121,4.4,Via Alessio Mazzocchi. 34/36. 80141 Napoli NA,40.8631982,14.2683056,Italian restaurant.Bar.Restaurant
Nanà restaurant / Golden bar,121,3,Supportico Fondo di Separazione. 6. 80133 Napoli NA,40.83971,14.2542064,Restaurant.Pizza restaurant
Nero&Oro Restaurant,122,4.5,Via del Parco Margherita. 45. 80121 Napoli NA,40.8377875,14.2368554,Restaurant
Pizzeria e Friggitoria Celentano e Monaco,122,4.3,Via Guglielmo Marconi. 99. 80026 Casoria NA,40.8987526,14.2855209,Pizza restaurant
Strike a poke,122,4.1,Piazza Nazionale. 60. 80143 Napoli NA,40.8582809,14.2746999,Restaurant
Sforno Napoli,122,3.9,Via Alessandro Manzoni. 272. 80123 Napoli NA,40.8090595,14.1954146,Pizza restaurant
Toasthouse,123,4.5,Corso Novara. 1B. 80142 Napoli NA,40.8533768,14.2719721,Fast food restaurant
Bacana brasas y tapas,126,4.7,Via Alessandro Manzoni. 207 - 207/A. 80123 Napoli NA,40.8138398,14.1992483,Restaurant.Argentinian restaurant.Brazilian restaurant.Gluten-free restaurant.Italian restaurant.Mediterranean restaurant.Spanish restaurant.Steak house.Tapas bar.Vegetarian restaurant
Ristorante Hua Qiao,127,4.1,Via Carlo di Tocco. 56. 80142 Napoli NA,40.8512832,14.2853559,Chinese restaurant
g&g trattoria orientale,130,4.8,Piazzetta ascensione. 6. 80121 Napoli NA,40.8360099,14.2340583,Authentic Japanese restaurant.Delivery Chinese restaurant
Lala Noodles - Asian Street Food,130,4.6,Largo Alessandro Lala. 7. 80125 Napoli NA,40.8270801,14.2040869,Takeout restaurant
Otoro 81,131,4.2,presso Magnolia. Vico Belledonne a Chiaia. 11. 80121 Napoli NA,40.8352868,14.2394397,Japanese restaurant.Fusion restaurant.Sushi restaurant
Villa degli Angeli,132,4.2,Via Mianella. 25. 80145 Napoli NA,40.8842017,14.2554068,Restaurant
Alicella Ristorante Cruderia,133,4.4,Via Posillipo. 309/311. 80123 Napoli NA,40.8174531,14.2113226,Restaurant.Banquet hall
Trattoria Castel dell'Ovo,134,3.9,Via Luculliana. 28. 80132 Napoli NA,40.8283674,14.2481862,Restaurant.Seafood restaurant
O' Ruspantino Coce,135,4.7,Via Foria. 114. 80137 Napoli NA,40.8578837,14.2604277,Bistro
La Locanda Di Zio Gigi,136,4.3,Via Matteo Andrea Acquaviva. 55. 80141 Napoli NA,40.8589087,14.2728474,Restaurant.Italian restaurant
Uji Japanese Restaurant,136,4.2,Via Tufarelli. 25. 80046 San Giorgio a Cremano NA,40.8436932,14.3426112,Japanese restaurant
A Terra Mia,137,4.7,Via della Liguria. 27. 80145 Napoli NA,40.8858136,14.2526818,Sandwich shop.Brasserie
Pizzeria Da Sergio....paninoteca....,139,4.4,Corso Secondigliano. 510. 80144 Napoli NA,40.8949888,14.2587751,Pizza restaurant.Italian restaurant
Cantina Della Tofa Add' O’ Barese (Dal 1960) Napoli,139,3.2,Vico Tofa. 71. 80132 Napoli NA,40.8401617,14.247789,Restaurant.Italian restaurant.Seafood restaurant
Friggi Friggi di Mario Mevo,140,4.5,Calata Ponte di Casanova. 16. 80143 Napoli NA,40.8575204,14.2716733,Pizza restaurant
Little Food,140,4.4,Via Acate. 10. 80124 Napoli NA,40.8179525,14.1690341,Restaurant.Country food restaurant.Fast food restaurant
Pizzeria Club degli Amici,140,4.1,Via Emilio Scaglione. 242. 80145 Napoli NA,40.884782,14.2296044,Pizza restaurant
L'ora Giusta Per ... di Mauriello Luigi,141,4.6,Via Santa Maria a Cubito. 526. 80145 Napoli NA,40.890727,14.2231238,Pub.Gastropub.Kebab shop.Meal delivery
Pizzeria Di Iorio Ernesto,144,4.2,Viale Guglielmo Marconi. 123. 80020 Casavatore NA,40.8998536,14.2774707,Pizza restaurant.Italian restaurant.Restaurant
La Locanda Gesù Vecchio Civico 4,145,4.8,Via Giovanni Paladino. 4-4/A. 80138 Napoli NA,40.8485171,14.2562862,Restaurant.Neapolitan restaurant
Pizza Con Dal 1969,145,4.2,Largo S. Rocco. 10/11. 80131 Napoli NA,40.8775083,14.2396448,Pizza restaurant
George Restaurant,148,4.8,C.so Vittorio Emanuele. 135. 80121 Napoli NA,40.8371804,14.2301047,Fine dining restaurant.Restaurant
Ristorante addòre,148,4.5,Via Giovanni Bausan. 52. 80121 Napoli NA,40.8346898,14.2347531,Restaurant.Cocktail bar.Italian restaurant.Small plates restaurant.Southern Italian restaurant
Skyline Mediterraneo,151,4.6,Via S. Gennaro Agnano. 34. 80078 Pozzuoli NA,40.8204807,14.1431922,Restaurant
Ciao Pizza Dog Out,151,4.1,Piazza Nazionale. 55. 80143 Napoli NA,40.8585535,14.2746905,Pizza restaurant.Restaurant
Hello Poke CHIAIA,152,4.6,Via Carlo Poerio. 26. 80121 Napoli NA,40.8338448,14.2393705,Hawaiian restaurant
Tabi Fusion Restaurant,152,4.6,Via Raffaele de Cesare. 35. 80132 Napoli NA,40.8322988,14.2499478,Asian fusion restaurant.Japanese restaurant.Restaurant.Sushi restaurant
Castello Showbiz Napoli,152,3.9,Via Luigi Volpicella. 234. 80147 Napoli NA,40.8461038,14.3157317,Restaurant
Totò Sapore,152,3.8,Via della Bontà. 11. 80145 Napoli NA,40.8904913,14.2310499,Pizza restaurant
Capatoast - Napoli Municipio,153,4.3,P.za Municipio. 23. 80126 Napoli NA,40.8402956,14.2505658,Fast food restaurant.Restaurant.Sandwich shop
Pizzeria Angelo Abate,154,4.5,Corso Italia. 114. 80144 Napoli NA,40.8935509,14.2676006,Pizza restaurant
Wall Street La Locanda della Scottona,154,4.4,Via Rimini. 73. 80143 Napoli NA,40.8575973,14.2749219,Steak house.Hamburger restaurant.Pub
Notting Hill Di A. Cotugno,155,4.2,Corso Europa. 58. 80029 Sant'Antimo NA,40.9315735,14.2341191,Pizza restaurant.Neapolitan restaurant
Madaleo 10.0 - POSILLIPO,156,4.6,Via Posillipo. 234. 80123 Napoli NA,40.8134136,14.207063,Restaurant
Aria Restaurant,161,4.8,Via Loggia dei Pisani. 2-14. 80133 Napoli NA,40.8432553,14.2540637,Fine dining restaurant
Sushi and Co. Napoli,163,4.6,Via Cardinale Guglielmo Sanfelice. 15. 80133 Napoli NA,40.843386,14.254432,Sushi restaurant.Asian restaurant.Japanese restaurant
Pizzeria Armando,163,3.7,Via Diocleziano. 317/319. 80124 Napoli NA,40.8171537,14.1772145,Pizza restaurant.Restaurant
Centodieci gradi,166,4.9,Via Roma. 156. 80027 Frattamaggiore NA,40.9364282,14.272062,Barbecue restaurant.Meat dish restaurant.Pub.Restaurant.Vegetarian restaurant
O'Peccat' e Sant'Eligio,166,3.7,Via Bernardino Rota. 30/34. 80133 Napoli NA,40.8467941,14.2630414,Restaurant.Italian restaurant.Pizza restaurant
Pizzeria e trattoria taxi,168,4.7,Via Cesare Rosaroll. 101. 80100 Napoli NA,40.8561,14.26306,Neapolitan restaurant.Restaurant
Pizzeria del Leone Daniela,168,4.2,Via Abate Minichini. 50. 80137 Napoli NA,40.8684994,14.2669545,Pizza restaurant.Restaurant
Basilikò Pizza & Risto,170,4.1,80022. Viale Guglielmo Marconi. 267. 80020 Casavatore NA,40.8920436,14.2786544,Pizza restaurant
Trattoria e Pizzeria Da Nancy,171,3.6,Viale Aldo Merola. 80147 Napoli NA,40.8572262,14.3388542,Pizza restaurant.Italian restaurant
Macelleria Hamburgeria Carlo Costagliola,172,4.7,Corso Giuseppe Garibaldi. 291. 80141 Napoli NA,40.8582054,14.2672092,Restaurant
Essencia Restaurant,173,4.5,Piazza S. Maria la Nova. 9. 80134 Napoli NA,40.8440318,14.2524446,Restaurant
La Posteggia,174,3.9,Via Falero. 13. 80132 Napoli NA,40.833224,14.2503482,Restaurant.Neapolitan restaurant.Seafood restaurant
Classico Ristorante Contemporaneo,176,4.5,Vicolo Santa Maria Cappella Vecchia. 46. 80121 Napoli NA,40.8336753,14.2429151,Restaurant.Italian restaurant
Baya club,176,4.4,Via Guglielmo Marconi. 17. 80070 Monte di Procida NA,40.7923485,14.0451804,Restaurant.Italian restaurant.Seafood restaurant
Trattoria paninoteca pizzeria B&B mamm e figl,178,3.9,Via Carbonara. 108. 80139 Napoli NA,40.8547296,14.2623065,Gastropub.Pizza restaurant
Nami sushi to go,179,4.4,Via Toledo. 105. 80132 Napoli NA,40.8437604,14.2491361,Sushi takeaway.Japanese restaurant
Osteria Boni,180,4.8,Via Foria. 50. 80139 Napoli NA,40.8561319,14.2578996,Neapolitan restaurant.Italian restaurant.Restaurant
La Pokeria,180,4.4,C.so Umberto I. 60. 80133 Napoli NA,40.8461374,14.2590557,Hawaiian restaurant
Roadhouse Restaurant Napoli,180,3.7,c/o Stazione Centrale. P.za Giuseppe Garibaldi. 80142 Napoli NA,40.8535548,14.2718957,Restaurant.Chophouse restaurant.Hamburger restaurant.Steak house
Antica Trattoria PP2,181,4.6,Via Duomo. 343. 80133 Napoli NA,40.8459829,14.2627365,Restaurant.Italian restaurant
Volta,182,4.4,Via Vincenzo Bellini. 30. 80135 Napoli NA,40.8516901,14.2503995,Bistro.Bar.Cocktail bar.Espresso bar
Burger91,183,4.7,Via Nardones. 105. 80132 Napoli NA,40.8373091,14.2474614,Hamburger restaurant
Pasticceria Napoletana Posillipo,184,4.1,Via Santo Strato. 13/A. 80123 Napoli NA,40.8015366,14.1911686,Cake shop.Bar.Cocktail bar.Ice cream shop.Small plates restaurant.Wedding bakery
Aquarium Restaurant,185,4.9,Riviera di Chiaia. 100. 80122 Napoli NA,40.8329979,14.2275829,Restaurant
Almuerzo,186,4,Via Giovanni Bausan. 4. 80125 Napoli NA,40.834413,14.2346207,Spanish restaurant
Japone,189,4.4,Via Calabritto. 7. 80121 Napoli NA,40.8337523,14.2412573,Japanese restaurant.Sushi restaurant
Panificio Assunto,189,3.9,Via Nicola Nicolini. 34. 80141 Napoli NA,40.8697444,14.2673763,Bakery.Pizza restaurant
Cirella Leonardo,190,4.7,Via Argine. 599. 80147 Napoli NA,40.8550631,14.3205323,Italian restaurant
Pollo&Burger Store,190,4.5,Via Bagnoli. 508. 80124 Napoli NA,40.8164105,14.1738493,Restaurant
Casa Toja,192,4.9,Via Carbonara. 106. 80139 Napoli NA,40.8547058,14.2624274,Takeout restaurant
Coccodè - S. Rocco,192,4.4,Via Nuova S. Rocco. 138. 80131 Napoli NA,40.8774756,14.2403436,Chicken restaurant
Lo Spiedo,194,4.4,Calata Ponte di Casanova. 18. 80143 Napoli NA,40.8573328,14.272053,Chicken restaurant
Valery's Food Restaurant,196,4.5,Via Mario Palermo. 126/128. 80147 Napoli NA,40.861294,14.3235851,Restaurant.Pizza restaurant
The Florist Bar,200,4.8,Via Michele Tenore. 8. 80100 Napoli NA,40.8599472,14.2615825,Cafe.Small plates restaurant.Travel lounge
Greeat - eat well. live well. (CDN),200,4.6,Isola C1 - CDN. Via Giovanni Porzio. 80143 Napoli NA,40.8565853,14.282718,Health food restaurant
Fish Bar Marechiaro,200,3.9,Calata Ponticello a Marechiaro. 22. 80123 Napoli NA,40.795899,14.1922209,Restaurant
Salotto Nunziata Archeologia in cucina,203,4.7,Via Giovanni Bausan. 41. 80121 Napoli NA,40.8351352,14.2346876,Restaurant.Cake shop.Caterer.Event planner.Italian restaurant.Lunch restaurant.Mediterranean restaurant.Small plates restaurant.Southern Italian restaurant
NO.RO RESTAURANT,203,4.4,Rampe S. Antonio a Posillipo. 109. 80122 Napoli NA,40.8289313,14.2177695,Restaurant.Italian restaurant
Vanzi Neapolitan food & drink,203,4.4,P.za Dante. 57. 80135 Napoli NA,40.848313,14.2500863,Cafe.Bed & breakfast.Italian restaurant
Pizzeria Percuoco rione incis via madonnelle97ponticelli,203,4.4,Via Madonnelle 97 rione incis ponticelli. 80147 Napoli NA,40.870025,14.3318156,Pizza restaurant
Regina Margherita,207,4.1,Via Generale Francesco Pignatelli. 27. 80141 Napoli NA,40.8604279,14.273103,Pizza restaurant.Italian restaurant
Ristorante da Leonardo,208,4.3,Via Cesare Carmignano. 75. 80142 Napoli NA,40.8491335,14.2681995,Seafood restaurant.Italian restaurant
Pizzeria Re Farina(bella figliola Napoli,211,3.6,Piazzale Vincenzo Tecchio. 99. 80125 Napoli NA,40.8239954,14.1948822,Pizza restaurant
Ristorante Mammami Paninoteca Birreria,215,4.3,Via Circumvallazione Esterna. 1. 80026 Casoria NA,40.8958998,14.2924551,Neapolitan restaurant.Gastropub
Porzioni di pizza Piazza Carlo III,215,3.8,Piazza Carlo III. 38. 80137 Napoli NA,40.8623198,14.2670496,Pizza takeaway.Pizza restaurant
Cicciarap Filippino Restaurant,216,4.5,Via Guglielmo Melisurgo. 10. 80133 Napoli NA,40.8402794,14.255054,Filipino restaurant
Mercato Maggiore,218,4.5,Via Francesco de Sanctis. 1. 80134 Napoli NA,40.8493782,14.2556942,Neapolitan restaurant
7 Brothers -Restaurant-,219,4.6,Via Alexander Fleming. 26. 80027 Frattamaggiore NA,40.9374697,14.2793661,Restaurant
OVEN Forno Vegetariano,220,4.6,Via S. Pietro a Maiella. 10. 80134 Napoli NA,40.8497025,14.2527196,Restaurant.Gluten-free restaurant.Vegan restaurant.Vegetarian restaurant
Pizzeria Iorio,220,4.6,Via Ignazio Falconieri. 37. 80141 Napoli NA,40.8686411,14.2689346,Pizza restaurant
La Madrugada,221,4.1,Largo Francesco Celebrano. 4. 80129 Napoli NA,40.8503054,14.2325936,Bistro.Mexican restaurant.Spanish restaurant.Tapas bar
Vanity Cafe' Gelateria,223,3.7,Piazza Carlo III. 48. 80137 Napoli NA,40.862158,14.2665212,Ice cream shop.Bar.Cafe.Coffee shop.Espresso bar.Small plates restaurant
Ó Paravisiello,225,4.3,Via Speranzella. 29/30. 80134 Napoli NA,40.841667,14.2479748,Neapolitan restaurant.Restaurant
Pizzeria Miracoli F.lli Esposito,229,4.5,Via Miracoli. 52. 80137 Napoli NA,40.8575676,14.2561381,Pizza restaurant.Italian restaurant
Ristorante Pizzeria Re Davide,230,4,Via Silvio Spaventa. 19. 80142 Napoli NA,40.851136,14.2691282,Restaurant.Italian restaurant.Pizza restaurant
Mame Ostrichina,231,4.8,Via Carlo de Cesare. 52. 80132 Napoli NA,40.8376464,14.2475646,Japanese restaurant.Art gallery.Fusion restaurant.Sushi takeaway.Tourist attraction.Vegan restaurant.Vegetarian restaurant
Fuori Menù,232,4.6,Via Eduardo Suarez. 2b. 80129 Napoli NA,40.8502521,14.2360228,Fast food restaurant.American restaurant.Hamburger restaurant
Maturo Pizzeria,233,4.5,Via Diocleziano. 318. 80125 Napoli NA,40.8198811,14.1841609,Pizza restaurant
Caruso Roof Garden,234,4.6,Grand Hotel Vesuvio. Via Partenope. 45. 80121 Napoli NA,40.8300459,14.2481524,Restaurant.Italian restaurant
PIZZERIA MIA NAPOLI,234,4.3,Piazza S. Francesco a Capuana. 80139 Napoli NA,40.8548512,14.2658465,Restaurant.Italian restaurant.Pizza restaurant
restaQmme,237,4.7,Via Lucilio. 11. 80132 Napoli NA,40.8305789,14.2493055,Restaurant.Italian restaurant
Hello Poke MUNICIPIO,237,4.3,P.za Municipio. 24. 80133 Napoli NA,40.8404488,14.2503837,Hawaiian restaurant
Spicchio Contemporaneo,237,4.1,Corso Secondigliano. 82. 80144 Napoli NA,40.8846767,14.2694042,Pizza restaurant.Pizza delivery
Yao Sushi Restaurant,238,4.2,Via Posillipo. 319/A. 80123 Napoli NA,40.8184212,14.2118669,Japanese restaurant.Caterer.Seafood restaurant.Sushi restaurant.Sushi takeaway
Svago Dei Cosacchi - Ristorante Ucraino Napoli,239,4.3,Via Generale Raffaele Carrascosa. 11. 80141 Napoli NA,40.8644444,14.27,Ukrainian restaurant.European restaurant.Georgian restaurant.Steak house
Pizzeria e Trattoria da Mimi,240,4.1,Via Speranzella. 113/112. 80132 Napoli NA,40.8390545,14.2474497,Pizza restaurant.Italian restaurant.Neapolitan restaurant
28 Posti Bistrot con Gusto Napoli,241,4.8,Via Chiatamone. 16. 80121 Napoli NA,40.8306026,14.2452789,Restaurant
Ristorante Osteria Sannazaro,241,4.7,Piazza Sannazaro. 72. 80122 Napoli NA,40.8293936,14.2194372,Seafood restaurant.Fusion restaurant.Italian restaurant.Mediterranean restaurant.Neapolitan restaurant.Restaurant.Vegan restaurant.Vegetarian restaurant
Risto Pub da Umberto,241,4.5,Via di Pozzuoli. 18. 80124 Napoli NA,40.8143105,14.1653674,Restaurant
La Capannina,245,4.3,Via Marano Pianura. 108. 80016 Marano di Napoli NA,40.8896487,14.1911266,Pizza restaurant.Italian restaurant
Pizzeria Mé di Mimmo Esposito,245,4.1,Via Taverna Rossa. 151. 80020 Napoli NA,40.8976164,14.2836354,Pizza restaurant
Villa Anna Ricevimenti Ristorante Napoli,246,4,Via Ponti Rossi. 139. 80141 Napoli NA,40.8727359,14.2607619,Italian restaurant.Pizza restaurant
COLMARE,247,4.6,Via Napoli. 81. 80078 Pozzuoli NA,40.8187376,14.1449659,Seafood restaurant
Bechamel,248,4.6,Via Enrico Pessina. 43. 80135 Napoli NA,40.852699,14.2496822,Italian restaurant
Greeat - eat well. live well. (Santa Lucia),250,4.6,Via Santa Lucia. 54. 80132 Napoli NA,40.8329035,14.2490453,Health food restaurant
Barbeqool,253,4.7,Via Giovanni Merliani. 110. 80129 Napoli NA,40.8451132,14.2291738,Steak house.Grill.Bar & grill.Chophouse restaurant.Restaurant
MuMu Restaurant Chinese Bubble Tea,253,4.7,Via Cesare Battisti. 21/23. 80134 Napoli NA,40.8437552,14.2502587,Mandarin restaurant.Bubble tea store.Chinese restaurant.Dumpling restaurant
Il Macello,253,4.4,Via Vittoria Colonna. 10/a. 80121 Napoli NA,40.8366772,14.2346239,Restaurant.Italian restaurant.Meat dish restaurant.Mediterranean restaurant
Pizzeria Samuele,253,4.3,Via Giuseppe Buonocore. 41. 80143 Napoli NA,40.8588142,14.2928879,Pizza restaurant.Italian restaurant
Trattoria Pizzeria Pupatella,253,4,Via Pietro Jacopo de Gennaro. 21. 80125 Napoli NA,40.8278059,14.1992443,Pizza restaurant.Italian restaurant.Restaurant
Kilo,253,4,Via Giovanni Porzio. 4. 80143 Napoli NA,40.8570977,14.2779122,Restaurant
Antica Cucina Napoletana,254,4.6,Via Giacinto Gigante. 33. 80128 Napoli NA,40.8549848,14.23409,Neapolitan restaurant.Italian restaurant
Ristorante Amici Del Bosco,256,4,Via Ponti Rossi. 113. 80141 Napoli NA,40.8722739,14.2587058,Italian restaurant
Osteria Angolino,258,4.3,Vico Medina. 14. 80133 Napoli NA,40.8421031,14.2517837,Restaurant.Italian restaurant.Seafood restaurant
Dialetti - Cibo & Vini Naturali,259,4.6,Vico Satriano. 10. 80121 Napoli NA,40.8334531,14.2403515,Restaurant.Natural goods store.Small plates restaurant.Wine bar.Wine store
O' Russ,260,4.4,Via Foria. 207. 80137 Napoli NA,40.8592683,14.2615702,Neapolitan restaurant.Italian restaurant
La Smorfia - Napoli,264,4.6,Via Filippo Maria Briganti. 197. 80141 Napoli NA,40.8711048,14.2730798,Pizza restaurant
Serenella,264,4.3,Via Arenaccia. 215/217. 80141 Napoli NA,40.8645045,14.2692419,Restaurant
Ramblas Restaurante,269,4.2,Piazza Risorgimento. 4. 80027 Frattamaggiore NA,40.9388495,14.2742443,Spanish restaurant.Mexican restaurant
La Cantina di via Sapienza,271,4.4,Via Sapienza. 40. 80138 Napoli NA,40.8517162,14.2538454,Restaurant.Italian restaurant
HappyHours Fuorigrotta,272,4.6,Viale Giochi del Mediterraneo. 74. 80123 Napoli NA,40.8218992,14.1763433,Sandwich shop
Pad Thai,272,4.3,Via Michelangelo da Caravaggio. 102/104. 80126 Napoli NA,40.8338349,14.2085795,Restaurant.Thai restaurant
Speedy Grill Kebab,274,4.2,Via Ludovico Ariosto. 29. 80026 Casoria NA,40.9004822,14.2841508,Kebab shop.Fast food restaurant.Restaurant
Pizzeria Friggitoria Magn' Pizz',276,4.5,Via Giovanni Gussone. 38. 80137 Napoli NA,40.8653499,14.2687512,Pizza restaurant
Pizzeria Rosa di Francesco e Ciro Pantaleo,276,4.3,Via Filippo Cavolino. 8. 80137 Napoli NA,40.8658227,14.2661164,Pizza restaurant.Italian restaurant
The Norreys Inn,278,4.2,Via Nuova Agnano. 25. 80125 Napoli NA,40.8190919,14.1751048,Restaurant.Pub
Trattoria Pignasecca,279,4.1,Vico Pallonetto S. Liborio. 17. 80134 Napoli NA,40.8455825,14.2478644,Restaurant
Fortuna Madre,286,4.5,Via Foria. 68. 80137 Napoli NA,40.8565433,14.2585597,Pizza restaurant.Restaurant
UnPizzicoDi,286,4.4,Via Alessandro Manzoni. 207. 80123 Napoli NA,40.8138435,14.1993408,Restaurant.Neapolitan restaurant
Da Tonia Pizzeria Trattoria,287,4.6,Via Diocleziano. 317/319. 80124 Napoli NA,40.8171537,14.1772145,Pizza restaurant
Nori - Sushi Bar,288,4.2,Piazza dell'Immacolata. 1. 80129 Napoli NA,40.8504236,14.2332947,Japanese restaurant.Sushi restaurant
Garden Cafe - restaurant - Events,290,3.8,Via Camillo Guerra. 26/B. 80131 Napoli NA,40.8707012,14.1888343,Restaurant.Pizza restaurant
Oceano Restaurant,291,4.2,Riviera di Chiaia. 119. 80122 Napoli NA,40.833256,14.2288628,Restaurant
'A casa r'a' Signora,293,4.2,Piazza Bellini. 62. 80138 Napoli NA,40.8502044,14.2523256,Restaurant.Mediterranean restaurant
Nonna Elena trattoria pizzeria,294,4.3,Via Posillipo. 86. 80123 Napoli NA,40.8039109,14.1983885,Pizza restaurant
La città d'oro,295,4.2,Piazza Francese. 22. 80133 Napoli NA,40.8400469,14.2549137,Chinese restaurant.Hot pot restaurant.Mandarin restaurant
Li Trattoria Gourmet,296,4.6,Via Pietro Donadio. 248. 80024 Cardito NA,40.9380602,14.3005801,Restaurant.Italian restaurant.Mediterranean restaurant
Pescato Ristorante,297,4.6,Via S. Rocco. 217. 80016 Marano di Napoli NA,40.8989858,14.1726681,Seafood restaurant
Konoha,298,4.6,Via Aniello Falcone. 163. 80127 Napoli NA,40.8401663,14.2294551,Japanese restaurant.Sushi restaurant
